File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241010100039_Y9_X1;11,925;241,173;0,781;870,822;1,024;15,052;-0,152;3,501;148,226;92,947;186,077;180,000;1,681;6082,303;38,556;12,631;16,559;8,713;89,568;26,762;1,828;17,514;0,647;13,506;5698488,305;12;12
20241010100039_Y9_X2;10,004;229,912;0,736;818,581;0,9283;12,822;0,094;3,725;158,964;70,948;117,635;0,000;1,598;5828,148;31,151;14,406;13,240;10,213;89,281;25,832;1,496;14,977;0,719;11,088;5698488,305;12;12
20241010100039_Y9_X3;10,055;151,616;0,731;847,021;0,9609;12,692;-0,074;3,373;80,581;71,035;124,878;90,000;1,622;6060,317;32,318;11,687;13,083;8,944;89,257;23,335;1,520;14,787;0,591;11,369;5698488,305;12;12
20241010100039_Y9_X4;8,974;168,746;0,865;726,676;0,7067;11,488;-0,160;3,783;84,805;83,941;110,119;178,100;1,372;5429,767;27,788;10,529;13,541;9,546;88,327;20,664;1,469;13,093;0,530;10,048;5698488,305;12;12
20241010100039_Y9_X5;8,792;264,122;0,767;807,780;0,8762;11,431;-0,202;4,529;188,004;76,118;104,755;150,800;1,543;5958,480;26,835;11,402;13,870;10,164;88,711;21,125;1,436;12,921;0,570;9,749;5698488,305;12;12
20241010100039_Y9_X6;9,353;150,485;0,834;801,237;0,8552;12,236;-0,066;4,861;76,180;74,305;110,376;178,400;1,520;5852,069;28,596;13,389;14,456;9,551;88,541;22,327;1,530;13,456;0,667;10,294;5698488,305;12;12
20241010100039_Y9_X7;8,717;146,969;0,819;760,255;0,7861;11,281;-0,047;4,226;79,553;67,416;93,261;170,400;1,454;5637,840;26,583;11,854;13,022;9,368;87,828;20,360;1,420;12,503;0,591;9,739;5698488,305;12;12
20241010100039_Y9_X8;11,801;150,943;0,242;721,541;0,7155;14,761;0,085;3,281;89,767;61,175;251,359;90,000;1,383;5518,414;38,508;13,694;12,987;9,599;90,514;28,161;1,576;17,982;0,689;13,522;5698488,305;12;12
20241010100039_Y9_X9;13,531;181,272;0,424;807,819;0,8864;16,731;-0,197;2,960;105,393;75,879;442,105;90,000;1,549;6227,585;45,646;11,433;16,531;7,363;90,264;29,025;1,954;19,847;0,612;15,678;5698488,305;12;12
20241010100039_Y10_X1;12,815;165,719;0,724;782,961;0,8335;16,151;0,037;3,358;97,187;68,533;173,087;0,000;1,507;5203,930;41,239;15,465;15,643;9,605;90,041;30,675;1,815;19,300;0,775;14,529;5698488,305;12;12
20241010100039_Y10_X2;11,024;166,722;0,769;628,357;0,5198;14,077;-0,079;3,778;93,567;73,155;123,338;180,000;1,168;3967,278;35,219;14,223;16,006;8,589;89,503;25,962;1,718;15,896;0,715;12,282;5698488,305;12;12
