File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241115105900_Y3_X7;68,404;312,722;0,235;775,494;0,7922;82,851;1,012;2,484;195,277;117,446;331,956;0,000;1,558;2556,850;76,370;256,279;28,758;25,445;85,393;199,028;3,953;144,971;1,413;61,879;5698488,305;1;7
20241115105900_Y3_X8;66,012;366,286;0,232;783,946;0,8614;75,776;0,691;1,966;251,363;114,923;328,484;180,000;1,609;2382,196;108,955;166,354;18,412;30,709;94,601;171,914;3,000;117,902;1,432;65,406;5698488,305;1;7
20241115105900_Y3_X9;73,954;420,035;0,249;886,783;0,9220;78,845;-0,110;1,424;262,118;157,917;355,496;0,000;1,669;3963,584;144,670;28,367;93,958;4,440;56,935;87,559;2,892;92,419;1,509;89,283;5698488,305;1;7
20241115105900_Y3_X10;50,772;353,513;0,217;875,490;0,8372;60,995;-0,519;2,136;210,297;143,217;308,209;0,000;1,531;4010,370;108,454;31,055;101,767;8,725;72,586;73,839;4,280;65,066;1,622;78,849;5698488,305;1;7
20241115105900_Y3_X11;21,245;276,331;0,152;796,379;0,6625;28,088;-0,985;5,117;144,041;132,290;141,806;0,000;1,335;4699,842;66,808;14,356;51,373;5,863;89,369;38,528;4,388;28,220;0,758;23,104;5698488,305;1;7
20241115111559_Y3_X9;64,680;394,108;0,303;804,216;0,8123;78,195;1,137;3,772;279,113;114,995;419,200;180,000;1,552;3267,780;91,290;136,067;12,227;42,532;95,791;250,584;2,356;114,278;6,153;60,983;5698488,305;1;7
20241115111559_Y3_X10;53,121;304,682;0,306;847,193;0,7983;64,173;1,145;3,068;209,783;94,899;425,939;0,000;1,514;3874,058;67,172;169,316;13,744;29,009;93,029;177,547;2,051;109,412;2,976;47,357;5698488,305;1;7
20241115111559_Y3_X12;24,744;276,260;0,375;624,511;0,4340;37,849;2,121;9,044;190,113;86,147;262,235;180,000;1,063;3467,411;69,561;130,303;19,792;8,498;93,475;139,489;2,420;30,055;5,813;22,228;5698488,305;1;7
20241115111559_Y3_X13;82,973;363,370;0,469;860,542;1,091;91,083;-0,670;1,715;149,035;214,335;411,028;0,000;1,735;3781,191;80,346;26,018;259,294;6,373;65,722;54,136;4,394;79,729;1,329;121,307;5698488,305;1;7
20241115111559_Y4_X8;35,809;362,818;0,549;784,750;0,7674;52,750;1,791;7,013;252,981;109,837;289,345;174,200;1,502;2743,465;80,526;125,731;28,126;16,535;89,715;181,040;3,658;60,433;6,932;31,804;5698488,305;1;7
