File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240726134256_Y3_X10;127,766;368,190;0,529;219,113;0,7796;135,847;0,704;1,550;242,697;125,494;489,219;0,000;2,006;935,536;20,277;525,610;5,819;35,308;94,351;311,566;0,645;203,273;1,004;99,739;5698488,305;4;9
20240726135216_Y2_X4;8,528;192,968;0,890;668,604;0,4672;14,142;2,503;11,345;122,049;70,920;426,932;180,000;1,095;5666,334;18,254;42,144;9,333;12,799;90,017;51,494;0,933;10,533;2,448;6,714;5698488,305;4;9
20240726135216_Y3_X1;16,728;278,224;0,761;310,406;0,1270;25,524;2,645;11,685;215,850;62,374;283,523;90,000;0,556;993,930;19,716;75,843;7,049;21,149;91,878;80,507;0,802;38,345;2,844;12,239;5698488,305;4;9
20240726135216_Y3_X2;50,012;280,409;0,432;555,244;0,4179;58,657;0,484;2,311;179,275;101,135;310,586;0,000;1,041;1228,034;111,821;80,890;5,367;31,542;99,645;128,968;1,152;81,776;2,893;60,870;5698488,305;4;9
20240726135216_Y3_X3;75,167;412,820;0,344;549,588;0,4279;84,979;0,744;2,126;297,753;115,067;478,574;180,000;1,057;2678,036;33,679;236,776;9,095;49,404;95,757;225,981;0,938;136,902;2,758;70,716;5698488,305;4;9
20240726135216_Y3_X4;18,834;333,253;0,441;651,561;0,5172;31,658;3,110;13,682;214,804;118,450;348,975;180,000;1,152;5977,475;19,838;98,407;8,128;18,971;91,897;116,453;0,845;38,917;4,732;11,672;5698488,305;4;9
20240726135216_Y3_X5;21,497;251,728;0,466;484,478;0,2626;25,129;0,958;2,786;127,612;124,116;454,652;0,000;0,807;3241,397;24,505;61,656;9,349;34,649;93,610;68,894;0,913;39,595;1,188;19,028;5698488,305;4;9
20240726135216_Y3_X6;25,797;162,732;0,440;292,227;0,1238;31,298;1,254;3,442;112,802;49,930;448,381;180,000;0,540;608,389;25,735;81,864;6,429;33,400;94,913;93,019;0,758;52,903;1,824;21,743;5698488,305;4;9
20240726135929_Y4_X8;79,305;538,034;0,446;483,256;0,5789;113,394;-0,802;4,171;168,465;369,569;465,520;89,900;1,303;3365,804;42,197;266,103;344,389;29,504;87,787;173,688;22,123;124,998;0,488;55,480;5679953,031;4;9
20240726135929_Y5_X6;36,314;274,314;0,596;573,656;0,4297;55,051;2,272;6,894;207,453;66,861;422,232;0,000;1,049;5479,895;33,343;201,423;7,269;18,426;92,792;190,286;1,086;101,322;5,566;24,752;5698488,305;4;9
20240726135929_Y5_X7;72,319;261,877;0,447;596,932;0,6228;80,240;-0,686;1,675;100,234;161,643;414,022;0,000;1,297;4173,943;61,898;6,498;229,125;0,842;62,875;38,662;2,028;71,878;0,301;114,332;5698488,305;4;9
20240726135929_Y6_X5;53,999;317,957;0,708;694,511;0,6371;63,320;1,027;2,868;232,563;85,394;635,543;90,000;1,307;3855,414;42,683;159,017;5,673;42,157;95,933;179,850;1,118;106,772;2,677;48,625;5698488,305;4;9
20240726135929_Y7_X4;12,241;241,319;0,647;570,250;0,3494;24,964;4,382;25,702;199,969;41,350;298,955;90,000;0,941;5162,597;23,315;80,537;7,638;11,504;91,498;85,721;0,928;11,684;4,529;8,166;5698488,305;4;9
20240726135929_Y7_X5;55,624;275,750;0,271;704,928;0,5330;63,135;0,765;2,114;181,657;94,093;383,357;0,000;1,182;3996,827;55,487;155,805;6,423;40,387;96,785;157,219;1,301;99,974;1,848;53,018;5698488,305;4;9
20240726140834_Y2_X1;54,612;357,175;0,275;596,013;0,5185;68,181;1,463;4,220;277,657;79,518;379,709;180,000;1,183;3326,702;36,363;178,565;8,336;37,913;95,208;212,256;1,005;115,077;4,546;43,891;5698488,305;4;9
20240726140834_Y2_X2;31,613;286,775;0,193;656,413;0,5266;40,624;1,666;5,666;221,257;65,518;251,866;180,000;1,189;3919,613;36,097;98,680;9,996;31,482;93,423;129,202;1,212;61,521;3,481;25,858;5698488,305;4;9
