File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240801093226_Y6_X2;17,700;296,208;0,221;872,981;0,9187;21,422;-0,145;2,630;158,344;137,864;304,296;180,000;1,542;7285,010;61,675;15,327;17,706;5,110;90,331;36,398;2,399;24,772;0,803;20,570;5698488,305;2;8
20240801093226_Y6_X3;15,396;240,558;0,279;962,696;1,086;19,287;-0,230;2,918;142,895;97,663;288,765;180,000;1,683;7692,537;49,243;15,054;21,649;8,875;88,812;34,756;2,518;22,322;0,773;17,192;5698488,305;2;8
20240801093226_Y6_X4;16,181;282,700;0,320;842,408;0,8340;19,678;-0,373;2,736;91,674;191,026;264,435;180,000;1,461;7099,274;50,666;11,262;19,963;5,920;85,836;30,643;2,267;22,086;0,643;19,588;5698488,305;2;8
20240801093226_Y6_X5;17,445;291,956;0,229;948,645;1,074;22,188;-0,651;3,170;96,833;195,122;319,682;180,000;1,672;7730,528;49,792;13,333;35,266;6,873;84,235;31,707;3,704;22,177;0,708;19,418;5698488,305;2;8
20240801093226_Y6_X6;16,937;200,631;0,143;949,236;1,060;21,598;-0,590;3,351;113,362;87,269;198,006;0,000;1,656;7753,745;50,658;13,888;32,539;6,622;85,787;31,761;3,407;22,176;0,715;18,911;5698488,305;2;8
20240801093226_Y6_X7;14,507;418,074;0,141;823,928;0,8441;18,452;-0,587;3,419;99,485;318,589;195,032;0,000;1,478;7186,514;43,794;11,465;25,792;7,213;85,759;28,207;2,785;19,463;0,605;16,512;5698488,305;2;8
20240801093226_Y7_X2;36,656;322,598;0,278;592,290;0,4003;43,777;-0,523;2,508;166,944;155,654;389,506;0,000;1,002;4399,781;94,137;17,623;57,225;2,670;75,872;53,434;4,911;45,213;0,836;47,509;5698488,305;2;8
20240801093226_Y7_X3;25,993;236,832;0,266;492,286;0,2643;32,148;-0,707;3,068;116,503;120,330;370,872;0,000;0,817;3191,974;68,417;13,029;47,956;6,021;80,410;39,604;4,811;32,363;0,775;30,697;5698488,305;2;8
20240801093226_Y7_X4;22,820;270,446;0,214;947,430;1,055;27,829;-0,056;2,414;131,109;139,336;298,645;0,000;1,655;7820,054;75,266;19,530;19,185;8,672;88,173;50,362;2,762;34,800;1,045;28,161;5698488,305;2;8
20240801093226_Y7_X5;23,684;241,167;0,211;965,734;1,104;28,467;0,040;2,215;130,845;110,322;296,277;0,000;1,696;7827,089;73,848;18,465;18,381;14,327;90,633;52,712;2,794;37,621;0,754;27,520;5698488,305;2;8
