File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241011141325_Y1_X4;31,070;162,728;0,304;268,129;0,08202;34,854;0,601;1,860;104,002;58,726;419,319;180,000;0,436;1103,683;38,960;79,933;7,500;38,548;95,109;78,676;1,096;53,933;0,686;30,856;5698488,305;11;11
20241011141325_Y1_X5;7,660;130,203;0,409;384,648;0,1750;10,667;1,213;6,032;93,031;37,172;219,254;82,500;0,665;2560,192;19,405;20,962;7,579;14,916;87,665;29,055;0,892;13,098;1,030;8,016;5698488,305;11;11
20241011141325_Y2_X1;34,022;215,852;0,423;420,140;0,3505;39,061;0,074;2,137;140,376;75,476;475,605;90,000;0,962;2750,676;70,957;45,462;44,661;8,344;66,720;66,660;1,206;44,118;2,213;46,266;5698488,305;11;11
20241011141325_Y2_X3;26,760;188,822;0,395;368,567;0,2016;31,111;0,002;2,024;116,340;72,482;409,674;180,000;0,746;2226,889;80,850;24,658;13,723;5,613;81,016;51,094;1,406;37,721;1,204;35,741;5698488,305;11;11
20241011141325_Y2_X5;15,246;201,763;0,900;406,245;0,2382;23,129;2,473;9,585;161,459;40,304;541,414;82,400;0,779;4039,215;18,775;65,811;5,710;21,896;92,478;81,055;0,700;34,512;2,721;11,220;5698488,305;11;11
20241011141325_Y3_X1;25,170;173,546;0,316;436,795;0,2782;31,457;1,069;3,032;116,227;57,319;339,484;90,000;0,849;3175,616;49,091;70,780;4,830;24,350;96,091;82,036;1,195;56,098;1,075;25,230;5698488,305;11;11
20241011141325_Y3_X2;12,522;146,447;0,470;273,119;0,1190;16,259;-0,216;4,422;65,404;81,043;249,027;0,000;0,529;3147,299;26,736;22,317;20,236;11,598;75,195;31,208;1,853;16,995;1,093;14,536;5698488,305;11;11
20241011141325_Y3_X3;10,526;99,401;0,208;365,849;0,1935;15,356;1,828;5,971;65,663;33,738;219,294;90,000;0,714;3044,581;19,504;42,410;6,152;18,568;92,918;49,659;0,701;22,384;1,840;8,969;5698488,305;11;11
20241011141325_Y3_X4;22,810;199,110;0,520;464,828;0,3612;30,211;1,688;5,225;149,848;49,261;444,630;180,000;0,979;3091,543;28,470;70,999;5,512;30,621;96,082;97,779;0,726;50,529;2,594;19,211;5698488,305;11;11
20241011141325_Y3_X5;8,506;148,658;0,352;323,918;0,1544;14,246;3,158;17,763;115,457;33,201;228,887;90,000;0,622;2903,345;20,216;36,049;6,929;12,835;89,547;44,973;0,829;11,643;2,059;7,676;5698488,305;11;11
20241011141325_Y4_X1;14,570;183,629;0,288;425,702;0,2773;23,450;2,845;13,668;138,714;44,916;299,962;90,000;0,873;3150,465;33,166;58,401;7,978;14,952;92,394;83,995;1,176;21,670;3,457;12,341;5698488,305;11;11
20241011141325_Y4_X2;18,449;183,665;0,220;315,782;0,1702;26,587;0,478;4,214;114,472;69,193;229,882;80,000;0,677;2624,215;29,937;46,420;41,738;20,926;79,281;65,174;3,985;31,195;2,095;19,126;5698488,305;11;11
20241011141325_Y4_X5;15,906;345,395;0,425;323,225;0,1620;22,226;1,478;6,325;155,303;190,092;411,281;180,000;0,629;3273,760;29,329;52,463;10,857;21,691;90,987;68,605;1,190;32,860;1,997;14,723;5698488,305;11;11
20241011141325_Y5_X1;31,626;195,196;0,431;359,639;0,2437;37,076;0,822;2,516;137,028;58,168;479,242;90,000;0,798;2405,940;48,693;80,131;7,299;32,969;95,450;95,111;1,321;55,172;1,575;30,818;5698488,305;11;11
20241011141325_Y5_X2;13,680;151,164;0,282;238,906;0,08650;19,120;-0,009;4,072;91,877;59,287;300,592;90,000;0,461;2782,336;28,529;30,775;33,670;12,097;79,725;40,305;3,318;16,974;1,598;14,412;5698488,305;11;11
20241011141325_Y5_X3;7,737;112,523;0,333;318,717;0,1612;9,719;0,379;4,710;77,434;35,090;459,643;0,000;0,636;3642,769;25,324;10,421;7,385;8,098;89,806;17,871;0,944;11,392;0,514;9,084;5698488,305;11;11
20241011141325_Y6_X1;37,180;254,161;0,588;367,115;0,1995;43,846;-0,726;2,359;149,109;105,052;491,082;180,000;0,723;1935,094;42,647;28,568;116,457;8,824;69,267;38,061;4,109;36,387;1,382;55,171;5698488,305;11;11
20241011141325_Y6_X2;19,897;201,395;0,366;351,807;0,1216;24,306;-0,217;2,822;138,906;62,489;399,790;90,000;0,555;2098,668;38,351;26,955;39,496;9,090;70,960;36,661;1,934;23,804;1,357;28,341;5698488,305;11;11
20241011141325_Y6_X3;9,656;144,751;0,318;381,189;0,2428;12,660;0,743;5,973;105,761;38,990;441,316;0,000;0,790;4571,093;29,500;18,644;10,066;9,130;88,183;25,154;1,205;13,896;0,910;11,098;5698488,305;11;11
20241011141325_Y6_X5;17,698;150,662;0,158;383,206;0,2065;24,330;1,413;4,579;93,920;56,742;219,821;0,000;0,720;4529,233;41,161;61,316;7,189;17,102;94,716;71,556;1,126;41,680;1,746;18,134;5698488,305;11;11
20241011141325_Y6_X6;12,472;118,199;0,205;335,692;0,1588;15,953;0,455;3,214;71,115;47,084;285,524;0,000;0,627;3901,672;36,388;25,297;10,463;11,094;86,755;37,494;1,317;19,849;1,200;14,720;5698488,305;11;11
20241011141325_Y7_X2;23,744;204,384;0,399;396,261;0,1789;28,795;-0,376;2,493;126,703;77,681;415,959;180,000;0,687;1424,674;51,916;22,149;42,948;8,102;72,490;37,506;2,519;29,984;1,051;34,131;5698488,305;11;11
20241011141325_Y7_X4;25,247;150,066;0,249;382,351;0,2118;31,691;1,007;2,914;94,468;55,598;343,809;180,000;0,735;3339,893;52,742;69,143;7,102;23,436;95,960;82,672;1,277;52,966;1,433;25,876;5698488,305;11;11
20241011141325_Y7_X5;20,370;213,182;0,291;306,646;0,1137;24,992;0,034;3,550;136,731;76,451;401,862;180,000;0,522;2672,583;47,340;28,472;28,386;7,863;72,881;37,368;2,327;25,813;1,308;25,871;5698488,305;11;11
20241011141325_Y7_X6;10,781;84,969;0,261;319,347;0,1254;13,418;-0,512;2,664;36,329;48,640;364,121;0,000;0,555;3310,696;32,192;6,535;16,580;6,341;83,045;19,396;1,864;14,445;0,362;13,334;5698488,305;11;11
20241011141325_Y8_X1;22,131;217,625;0,312;392,771;0,2255;27,335;0,021;2,822;110,074;107,550;435,762;0,000;0,775;1740,389;75,750;24,014;18,855;7,043;90,481;50,422;2,585;33,064;1,175;26,959;5698488,305;11;11
20241011141325_Y8_X2;14,612;91,279;0,276;332,814;0,1229;17,157;-0,222;2,056;41,165;50,114;396,286;180,000;0,539;2803,090;52,877;4,624;11,106;1,835;91,487;25,243;1,601;20,772;0,332;18,172;5698488,305;11;11
20241011141325_Y8_X3;15,061;116,547;0,252;376,423;0,1766;18,593;-0,304;2,592;62,660;53,887;350,510;180,000;0,655;3408,665;49,441;14,402;19,567;5,368;86,826;31,763;2,518;20,018;0,721;17,415;5698488,305;11;11
20241011141325_Y8_X6;17,997;186,942;0,235;350,830;0,1588;22,188;0,568;3,367;136,383;50,559;332,496;180,000;0,639;2831,936;62,167;28,873;7,242;8,720;96,118;50,452;1,427;27,868;1,424;21,281;5698488,305;11;11
20241011141325_Y8_X7;15,408;144,900;0,241;368,473;0,1796;18,883;0,171;2,894;89,860;55,040;339,459;0,000;0,686;3632,040;50,118;21,211;12,637;7,094;89,450;36,754;1,596;22,345;1,001;18,723;5698488,305;11;11
20241011141325_Y8_X8;14,968;150,037;0,269;264,383;0,1065;18,184;0,096;2,846;99,351;50,686;379,691;180,000;0,509;3237,704;49,885;16,257;11,492;6,401;89,421;31,053;1,604;21,836;0,764;18,476;5698488,305;11;11
20241011141325_Y8_X9;20,354;185,420;0,219;292,801;0,1341;26,663;1,141;5,282;123,712;61,708;306,780;0,000;0,579;3310,872;68,195;53,521;9,595;8,775;96,644;78,064;1,526;30,153;2,588;22,724;5698488,305;11;11
20241011144516_Y3_X3;29,301;459,495;0,135;337,217;0,2526;48,445;3,247;18,420;361,804;97,691;186,465;180,000;0,816;2921,285;61,345;106,479;19,433;17,873;90,362;152,990;2,404;46,606;6,536;25,496;5698488,305;11;11
20241011144516_Y3_X4;43,197;366,128;0,241;396,850;0,4809;60,840;1,899;6,753;281,177;84,951;332,828;0,000;1,150;2144,223;76,821;122,975;11,317;26,178;96,809;212,616;1,799;74,770;8,133;38,717;5698488,305;11;11
20241011144516_Y3_X7;79,031;343,591;0,271;526,502;0,9215;91,382;0,678;2,056;226,038;117,553;385,838;0,000;1,714;1463,545;141,728;179,096;3,600;32,156;99,777;212,807;1,961;146,709;2,271;85,514;5698488,305;11;11
20241011144516_Y3_X8;89,347;344,205;0,289;508,361;0,5779;101,892;0,690;1,991;222,080;122,125;410,995;180,000;1,303;2129,800;101,608;248,793;5,818;39,032;99,093;231,395;1,527;172,858;1,464;93,255;5698488,305;11;11
20241011144516_Y3_X9;36,440;217,202;0,348;524,984;0,4406;42,787;-0,449;2,294;99,107;118,095;481,662;180,000;1,078;1680,940;98,397;13,652;50,584;3,945;78,854;55,332;4,835;46,526;0,908;44,930;5698488,305;11;11
20241011144516_Y4_X5;17,587;145,881;0,275;370,775;0,1423;22,406;0,744;3,490;93,268;52,614;380,662;180,000;0,586;2772,134;53,479;32,425;9,953;14,434;93,575;54,391;1,490;31,768;1,435;19,967;5698488,305;11;11
20241011144516_Y4_X9;24,973;185,217;0,498;456,681;0,2680;29,592;0,731;2,580;106,932;78,284;516,405;180,000;0,827;4846,003;50,139;49,684;7,359;30,688;96,710;72,633;1,145;45,033;1,354;26,426;5698488,305;11;11
20241011144516_Y4_X10;39,584;256,950;0,537;476,599;0,2888;47,009;0,368;2,233;157,438;99,512;563,884;180,000;0,863;2611,551;115,311;39,326;11,679;20,518;94,022;94,096;3,046;64,722;1,540;46,680;5698488,305;11;11
20241011144516_Y5_X10;27,277;180,169;0,493;473,891;0,3193;32,528;0,771;2,497;109,011;71,158;551,048;90,000;0,912;4106,052;46,996;63,860;7,367;32,767;97,052;77,598;1,018;51,908;1,231;28,906;5698488,305;11;11
20241011144516_Y6_X10;12,705;144,703;0,376;428,368;0,2695;15,992;0,729;4,043;88,522;56,181;427,900;90,000;0,841;3920,316;43,650;22,187;6,879;9,686;96,491;36,439;1,001;20,424;1,113;14,920;5698488,305;11;11
